data,fonte,nome,grupo,valor,fluxo,metrica_origem,unidade,tipo,descricao,variavel_calculada,formula,frequencia_original,frequencia_final
2006-07-31,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,21723096024,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2006-08-31,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,22858685729,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2006-09-30,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,20763847155,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2006-10-31,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,21486261982,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2006-11-30,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,20635656202,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2006-12-31,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,19551179010,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2007-01-31,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,19529827012,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2007-02-28,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,17448158582,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2007-03-31,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,22486842814,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2007-04-30,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,20815643830,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2007-05-31,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,23532029025,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2007-06-30,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,22505165669,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2007-07-31,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,24983447770,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2007-08-31,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,26777162418,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2007-09-30,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,24426184777,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2007-10-31,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,28225917806,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2007-11-30,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,26177158521,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2007-12-31,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,24950794729,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2008-01-31,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,25722023979,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2008-02-29,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,24863861337,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2008-03-31,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,24338584589,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2008-04-30,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,26516428829,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2008-05-31,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,34618695981,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2008-06-30,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,34589491111,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2008-07-31,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,37680860290,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2008-08-31,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,37275314882,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2008-09-30,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,36494506775,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2008-10-31,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,35753076590,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2008-11-30,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,27294349381,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2008-12-31,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,25324518059,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2009-01-31,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,20102445374,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2009-02-28,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,17447552985,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2009-03-31,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,21799015743,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2009-04-30,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,20985338141,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2009-05-31,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,21421702889,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2009-06-30,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,24354098164,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2009-07-31,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,25431386867,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2009-08-31,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,24726175735,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2009-09-30,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,26499892687,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2009-10-31,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,26925862070,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2009-11-30,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,24680496103,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2009-12-31,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,26815318951,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2010-01-31,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,22781218812,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2010-02-28,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,24002761868,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2010-03-31,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,30819099648,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2010-04-30,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,29081942807,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2010-05-31,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,32006346032,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2010-06-30,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,31972823096,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2010-07-31,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,34020310988,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2010-08-31,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,36046825586,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2010-09-30,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,36618101379,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2010-10-31,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,34821590352,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2010-11-30,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,35097012520,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2010-12-31,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,36503066584,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2011-01-31,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,29993680684,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2011-02-28,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,32310035651,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2011-03-31,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,37044856831,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2011-04-30,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,38541872961,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2011-05-31,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,42883626607,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2011-06-30,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,41916986596,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2011-07-31,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,41452134541,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2011-08-31,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,48482103093,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2011-09-30,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,43547628183,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2011-10-31,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,41975071203,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2011-11-30,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,43011745241,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2011-12-31,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,40476324617,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2012-01-31,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,33538584335,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2012-02-29,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,34402645761,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2012-03-31,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,39773132712,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2012-04-30,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,38311356453,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2012-05-31,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,43563143430,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2012-06-30,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,37890906089,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2012-07-31,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,39131590448,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
2012-08-31,Comex Stat/MDIC,comex_corrente_comercio_usd,comercio_exterior,41554032435,calculado,,US$,valor_monetario,Corrente mensal de comércio exterior brasileira.,True,comex_exportacoes_fob_usd + comex_importacoes_fob_usd,mensal,mensal
